Node_i,Node_j,Distance_KMS
16,56,68.69129272
16,57,74.50404817
16,58,68.98123065
16,59,72.2265358
16,60,81.34658313
16,61,64.20425343
16,62,65.69593407
16,63,85.89360959
16,64,79.01508233
16,65,108.5787525
16,66,95.42756829
16,67,94.45177724
16,68,90.22868141
16,69,95.47355847
16,70,174.8385659
16,71,58.04357248
16,72,60.59302661
16,73,161.2354784
16,74,63.60438187
16,75,71.52868521
16,76,114.461493
16,77,111.0602212
16,78,120.6281727
16,79,100.8404094
16,80,100.2965258
16,81,20.75555609
16,82,118.730579
16,83,109.842482
16,84,157.4062982
16,85,63.7803442
16,86,68.88125206
16,87,87.22332489
16,88,90.19268914
16,89,108.104854
16,90,29.72763511
17,1,24.13683214
17,2,24.44276664
17,3,21.91730735
17,4,22.74712968
17,5,21.33543194
17,6,24.14882957
17,7,19.8517496
17,8,17.87017387
17,9,16.36049711
17,10,21.38342166
17,11,17.13433142
17,12,15.07077324
17,13,11.447549
17,14,9.154040057
17,15,9.455975411
17,16,6.728559369
17,17,0
17,18,17.59023381
17,19,25.412559
17,20,40.1094123
17,21,33.99272193
17,22,26.0164297
17,23,22.05127867
17,24,29.38170918
17,25,37.20203481
17,26,16.08855533
17,27,36.92409431
17,28,13.23716583
17,29,14.97679337
17,30,25.57652389
17,31,34.97651128
17,32,40.15140331
17,33,25.83846781
17,34,41.5611015
17,35,16.95037081
17,36,16.70642304
17,37,43.43270076
17,38,52.32479691
17,39,25.58852132
17,40,26.07641686
17,41,30.37149725
17,42,44.76041651
17,43,30.54546001
17,44,30.69742747
17,45,46.03814291
17,46,49.73535131
17,47,48.74356368
17,48,54.27237991
17,49,55.4041376
17,50,69.48112362
17,51,63.6663686
17,52,68.61530901
17,53,58.98537083
17,54,64.15226455
17,55,71.49069334
17,56,64.28423631
17,57,70.09699177
17,58,64.57417422
17,59,67.81747983
17,60,76.93952673
17,61,63.28844951
17,62,64.78212971
17,63,81.48655317
17,64,74.60802591
17,65,104.1716961
17,66,91.02051189
17,67,90.04272124
17,68,85.81962543
17,69,91.06650203
17,70,170.4315094
17,71,57.12976812
17,72,59.67722272
17,73,160.321674
17,74,62.69057751
17,75,70.61288129
17,76,110.0544366
17,77,106.6531648
17,78,116.2211163
17,79,96.43335297
17,80,95.88946943
17,81,14.34692822
17,82,114.3235225
17,83,105.4354256
17,84,152.9992418
17,85,59.37328776
17,86,67.9674477
17,87,82.81626848
17,88,85.7856327
17,89,103.6977976
17,90,23.31900724
18,1,20.70756637
18,2,21.01550044
18,3,17.17232329
18,4,19.31986349
18,5,17.90816574
18,6,16.94237252
18,7,15.10676554
18,8,13.12319024
18,9,11.61351347
18,10,19.89773976
18,11,15.64864952
18,12,13.58709091
18,13,9.961867096
18,14,6.860531113
18,15,12.50332295
18,16,22.29722601
18,17,16.75041362
18,18,0
18,19,9.006071739
18,20,26.48832867
18,21,20.36963872
18,22,12.71727714
18,23,4.46104486
18,24,11.79147536
18,25,21.2814435
18,26,32.52303661
18,27,23.30101109
18,28,29.66964753
18,29,30.54546001
18,30,41.14519053
18,31,41.25316741
18,32,46.42805944
18,33,32.41306014
18,34,27.93801828
18,35,32.07913164
18,36,33.13890472
18,37,29.80961756
18,38,38.70171371
18,39,30.57145444
18,40,33.82275833
18,41,40.94323379
18,42,51.0370726
18,43,32.15711494
18,44,35.34043336
18,45,52.31479903
18,46,56.01200744
18,47,55.02021981
18,48,60.54903603
18,49,61.67879416
18,50,55.86003998
18,51,50.04528496
18,52,54.99222578
18,53,45.36228764
18,54,50.52918136
18,55,57.86761015
18,56,50.66315268
18,57,56.47590811
18,58,50.95109102
18,59,54.19639617
18,60,63.3184431
18,61,69.56510564
18,62,71.05678627
18,63,67.86546954
18,64,60.98694228
18,65,90.55061251
18,66,77.39942825
18,67,76.42163761
18,68,72.1985418
18,69,77.44341883
18,70,156.8084262
18,71,63.40642425
18,72,65.95387881
18,73,166.5983302
18,74,68.96723364
18,75,76.88953742
18,76,96.43335297
18,77,93.03008164
18,78,102.5980331
18,79,82.81226934
18,80,82.26838577
18,81,30.77940992
18,82,100.7004393
18,83,91.81234235
18,84,139.3761586
18,85,45.75220414
18,86,74.24410383
18,87,69.19518485
18,88,72.16454908
18,89,90.0747144
18,90,33.82075873
19,1,28.54188899
19,2,28.84982306
19,3,25.00664591
19,4,27.1541861
19,5,25.74248836
19,6,24.77669514
19,7,22.94108816
19,8,20.95951243
19,9,19.44983566
19,10,27.73406195
19,11,23.48297214
19,12,21.42141353
19,13,17.79618971
19,14,14.69485373
19,15,20.33764557
19,16,30.1335482
19,17,24.58673581
19,18,9.006071739
19,19,0
19,20,22.56716822
19,21,15.5146782
19,22,8.426195894
19,23,13.46911617
19,24,20.7975471
19,25,19.60980141
19,26,28.91180978
19,27,19.38185021
19,28,31.14933072
19,29,38.37978261
19,30,49.42341812
19,31,37.33400653
19,32,42.50689899
19,33,28.49189969
19,34,24.01685783
19,35,28.15797119
19,36,40.03542813
19,37,25.89045668
19,38,34.78055325
19,39,26.65029399
19,40,29.90159786
19,41,37.02207332
19,42,47.11591215
19,43,28.23795406
19,44,31.41927292
19,45,48.39563815
19,46,52.09084699
19,47,51.09905936
19,48,56.62787558
19,49,57.75963328
19,50,51.93887955
19,51,46.12412452
19,52,51.07106533
19,53,41.44312676
19,54,46.61002048
19,55,53.9464497
19,56,46.74199222
19,57,52.55474766
19,58,47.02993057
19,59,50.27523572
19,60,59.39728265
19,61,65.64594475
19,62,67.13762539
19,63,63.94430909
19,64,57.06578183
19,65,86.62945203
19,66,73.47826781
19,67,72.50047716
19,68,68.27738136
19,69,73.52425795
19,70,152.8892654
19,71,59.4852638
19,72,62.03471793
19,73,162.6771697
19,74,65.04607319
19,75,72.97037653
19,76,92.51219251
19,77,89.10892116
19,78,98.67887218
19,79,78.89110886
19,80,78.34722532
19,81,32.25709353
19,82,96.7792789
19,83,87.89118191
19,84,135.4549982
19,85,41.83104369
19,86,70.32294338
19,87,65.27402437
19,88,68.24338863
19,89,86.15355394
19,90,29.89959829
20,1,42.58088316
20,2,42.88881721
20,3,39.04564007
20,4,41.19318026
20,5,39.78148253
20,6,38.81568929
20,7,36.9800823
20,8,34.99850657
20,9,33.48882982
20,10,41.7730561
20,11,37.52196631
20,12,35.46040767
20,13,31.83518387
20,14,28.73584746
20,15,34.37663972
20,16,44.17254235
20,17,38.62572998
20,18,27.37813815
20,19,21.81133005
20,20,0
20,21,10.90766459
20,22,14.77883575
20,23,23.14104534
20,24,29.25773572
20,25,20.02371279
20,26,25.96044169
20,27,16.43048212
20,28,28.19796262
20,29,40.62130272
20,30,46.47205001
20,31,34.38063886
20,32,39.55553088
20,33,25.5405316
20,34,21.06548973
20,35,25.20660309
20,36,37.08406006
20,37,22.93908858
20,38,31.82918515
20,39,23.6989259
20,40,26.95022977
20,41,34.07070523
20,42,44.16454408
20,43,25.2845864
20,44,28.46790483
20,45,45.44227051
20,46,49.13947892
20,47,48.14769125
20,48,53.67650748
20,49,54.80826518
20,50,48.98751144
20,51,43.17275642
20,52,48.11969724
20,53,38.49175865
20,54,43.6566528
20,55,50.99508159
20,56,43.79062413
20,57,49.60337959
20,58,44.07856247
20,59,47.32386765
20,60,56.44591455
20,61,62.69257708
20,62,64.18625728
20,63,60.99294099
20,64,54.11441373
20,65,83.67808396
20,66,70.52689971
20,67,69.54910906
20,68,65.32601325
20,69,70.57089029
20,70,149.9358977
20,71,56.5338957
20,72,59.08334986
20,73,159.7258016
20,74,62.0947051
20,75,70.01900846
20,76,89.56082442
20,77,86.15755309
20,78,95.72750407
20,79,75.93974079
20,80,75.39585724
20,81,29.30572544
20,82,93.82791079
20,83,84.93981381
20,84,132.5036301
20,85,38.87967558
20,86,67.37157528
20,87,62.3226563
20,88,65.29202052
20,89,83.20218584
20,90,26.9482302
21,1,34.286659
21,2,34.59259349
21,3,30.74941634
21,4,32.89695653
21,5,31.48525879
21,6,30.51946557
21,7,28.68385859
21,8,26.70228286
21,9,25.19260609
21,10,33.47683238
21,11,29.22774214
21,12,27.16418396
21,13,23.53896015
21,14,20.43962374
21,15,26.080416
21,16,35.87631863
21,17,30.32950625
21,18,19.38784893
21,19,14.84282205
21,20,10.51174936
21,21,0
21,22,6.530601754
21,23,14.71484945
21,24,18.56802446
21,25,9.334001527
21,26,19.13790244
21,27,9.607942874
21,28,21.37542338
21,29,44.12255307
21,30,39.64951077
21,31,27.55809962
21,32,32.73299164
21,33,18.71799235
21,34,14.24295049
21,35,18.38406385
21,36,30.2615208
21,37,16.11654934
21,38,25.00664591
21,39,16.87638665
21,40,20.12769052
21,41,27.24816598
21,42,37.34200484
21,43,18.46204715
21,44,21.64536558
21,45,38.62173084
21,46,42.31693964
21,47,41.32515201
21,48,46.85396824
21,49,47.98572593
21,50,42.1649722
21,51,36.35021717
21,52,41.297158
21,53,31.6692194
21,54,36.83611314
21,55,44.17254235
21,56,36.96808489
21,57,42.78084035
21,58,37.25602322
21,59,40.50132839
21,60,49.62337531
21,61,55.87203741
21,62,57.36371804
21,63,54.17040174
21,64,47.29187448
21,65,76.85554472
21,66,63.70436046
21,67,62.72656981
21,68,58.50347401
21,69,63.75035061
21,70,143.115358
21,71,49.71135646
21,72,52.26081062
21,73,152.9032624
21,74,55.27216585
21,75,63.19646922
21,76,82.73828517
21,77,79.33501384
21,78,88.90496483
21,79,69.11720155
21,80,68.57331797
21,81,22.4831862
21,82,87.00537155
21,83,78.11727457
21,84,125.6810908
21,85,32.05713635
21,86,60.54903603
21,87,55.50011706
21,88,58.46948128
21,89,76.3796466
21,90,20.12569095
22,1,27.92002213
22,2,28.2279562
22,3,24.38277948
22,4,26.53031968
22,5,25.11862193
22,6,24.15482829
22,7,22.3192213
22,8,20.335646
22,9,18.82596923
22,10,27.11019552
22,11,22.86110528
22,12,20.7975471
22,13,17.17432286
22,14,14.07298688
22,15,19.71377915
22,16,29.50968178
22,17,23.96286939
22,18,12.71727714
22,19,8.426195894
22,20,13.81704168
22,21,6.876527688
22,22,0
22,23,8.478184763
22,24,15.85460542
22,25,11.14761322
22,26,23.74291648
22,27,14.21095734
22,28,25.97843784
22,29,37.75791576
22,30,44.2545248
22,31,32.16311366
22,32,37.33800567
22,33,23.32300638
22,34,18.84796452
22,35,22.98707831
22,36,34.86653485
22,37,20.7195638
22,38,29.61165994
22,39,21.47940111
22,40,24.73270456
22,41,31.85118044
22,42,41.94701886
22,43,23.06706118
22,44,26.24838004
22,45,43.2247453
22,46,46.91995413
22,47,45.92816647
22,48,51.45698271
22,49,52.58874039
22,50,46.76798666
22,51,40.95323163
22,52,45.90217204
22,53,36.27223387
22,54,41.43912759
22,55,48.77755638
22,56,41.57109934
22,57,47.3838548
22,58,41.86103728
22,59,45.10634243
22,60,54.22638976
22,61,60.47505187
22,62,61.9667325
22,63,58.7734162
22,64,51.89488894
22,65,81.45855917
22,66,68.30737492
22,67,67.33158384
22,68,63.10648847
22,69,68.35336506
22,70,147.7183725
22,71,54.31437091
22,72,56.86382507
22,73,157.5082764
22,74,59.8771799
22,75,67.79948368
22,76,87.34129963
22,77,83.94002787
22,78,93.50797929
22,79,73.720216
22,80,73.17633246
22,81,27.08820023
22,82,91.61038561
22,83,82.72228859
22,84,130.2861049
22,85,36.6601508
22,86,65.15405006
22,87,60.10313152
22,88,63.07249574
22,89,80.98466063
22,90,24.73070499
23,1,24.51875037
23,2,24.82668444
23,3,20.98350729
23,4,23.13104748
23,5,21.71934974
23,6,20.75355652
23,7,18.91794954
23,8,16.93637381
23,9,15.42669704
23,10,23.71092333
23,11,19.45983352
23,12,17.39827491
23,13,13.7730511
23,14,10.67371468
23,15,16.31450695
23,16,26.11040958
23,17,20.56359719
23,18,4.46104486
23,19,13.46911617
23,20,22.17925127
23,21,15.06077539
23,22,8.478184763
23,23,0
23,24,7.330430505
23,25,16.82039864
23,26,36.33422059
23,27,19.78576373
23,28,33.48283111
23,29,34.35664401
23,30,44.95837409
23,31,37.73592048
23,32,42.9108125
23,33,28.89581321
23,34,24.42077135
23,35,28.56188471
23,36,36.95008874
23,37,26.2943702
23,38,35.18446678
23,39,27.05420751
23,40,30.30551138
23,41,37.42598685
23,42,47.5198257
23,43,28.63986801
23,44,31.82318644
23,45,48.79755211
23,46,52.4947605
23,47,51.50297287
23,48,57.0317891
23,49,58.16354679
23,50,52.34279306
23,51,46.52803803
23,52,51.47497885
23,53,41.84704027
23,54,47.01193442
23,55,54.35036321
23,56,47.14590575
23,57,52.9586612
23,58,47.43384408
23,59,50.67914926
23,60,59.80119617
23,61,66.0478587
23,62,67.5415389
23,63,64.34822261
23,64,57.46969534
23,65,87.03336556
23,66,73.88218132
23,67,72.90439067
23,68,68.68129487
23,69,73.9261719
23,70,153.2931789
23,71,59.88917731
23,72,62.43863148
23,73,163.0810832
23,74,65.4499867
23,75,73.37429008
23,76,92.91610603
23,77,89.5128347
23,78,99.08278569
23,79,79.29502241
23,80,78.75113883
23,81,34.59059392
23,82,97.18319241
23,83,88.29509543
23,84,135.8589117
23,85,42.23495721
23,86,70.72685689
23,87,65.67793792
23,88,68.64730214
23,89,86.55746746
23,90,30.30351181
24,1,31.84918087
24,2,32.15711494
24,3,28.31393779
24,4,30.46147799
24,5,29.04978024
24,6,28.08398703
24,7,26.24838004
24,8,24.26480474
24,9,22.75512797
24,10,31.03935426
24,11,26.79026402
24,12,24.72870542
24,13,21.1034816
24,14,18.00214562
24,15,23.64493746
24,16,33.43884051
24,17,27.8940277
24,18,11.79147536
24,19,20.7975471
24,20,27.09219938
24,21,17.94815718
24,22,15.85460542
24,23,7.330430505
24,24,0
24,25,9.489968133
24,26,33.47283324
24,27,23.9408741
24,28,40.81126203
24,29,41.68707451
24,30,52.28680504
24,31,41.89303041
24,32,47.06592287
24,33,33.05092357
24,34,28.57588171
24,35,32.71699506
24,36,44.59445202
24,37,30.44948056
24,38,39.33957711
24,39,31.20931787
24,40,34.46062173
24,41,41.58109722
24,42,51.6769356
24,43,32.79697794
24,44,35.97829679
24,45,52.95466204
24,46,56.64987087
24,47,55.65808324
24,48,61.18689947
24,49,62.31865716
24,50,56.49790341
24,51,50.6831484
24,52,55.63008921
24,53,46.00215063
24,54,51.16904436
24,55,58.50547358
24,56,51.30101611
24,57,57.11377154
24,58,51.58895445
24,59,54.8342596
24,60,63.95630653
24,61,70.20496864
24,62,71.69664927
24,63,68.50333297
24,64,61.62480571
24,65,91.18847591
24,66,78.03729168
24,67,77.05950104
24,68,72.83640523
24,69,78.08328184
24,70,157.4482892
24,71,64.04428768
24,72,66.59374181
24,73,167.2361936
24,74,69.60509707
24,75,77.52940043
24,76,97.0712164
24,77,93.66794504
24,78,103.2378961
24,79,83.45013274
24,80,82.9062492
24,81,41.92102444
24,82,101.3403023
24,83,92.45020578
24,84,140.014022
24,85,46.39006757
24,86,74.88196726
24,87,69.83304825
24,88,72.80241251
24,89,90.71257783
24,90,34.45862217
25,1,39.10362766
25,2,39.41156172
25,3,35.56838457
25,4,37.71592476
25,5,36.30422703
25,6,35.33843379
25,7,33.50282683
25,8,31.52125108
25,9,30.01157432
25,10,38.2958006
25,11,34.04471081
25,12,31.98315219
25,13,28.35792837
25,14,25.25659239
25,15,30.89938423
25,16,40.69328729
25,17,35.14847448
25,18,21.2814435
25,19,19.60980141
25,20,19.19589003
25,21,9.334001527
25,22,11.14761322
25,23,16.82039864
25,24,9.489968133
25,25,0
25,26,26.66429099
25,27,17.13233185
25,28,28.89981235
25,29,48.9415213
25,30,47.17589931
25,31,35.08448818
25,32,40.25938018
25,33,26.2443809
25,34,21.76933904
25,35,25.90845282
25,36,37.78790936
25,37,23.64093831
25,38,32.53303446
25,39,24.40077563
25,40,27.65407907
25,41,34.77255496
25,42,44.86839337
25,43,25.9884357
25,44,29.16975456
25,45,46.14611981
25,46,49.84132864
25,47,48.84954098
25,48,54.37835724
25,49,55.5101149
25,50,49.68936117
25,51,43.87460614
25,52,48.82354655
25,53,39.19360838
25,54,44.36050213
25,55,51.69893092
25,56,44.49247385
25,57,50.30522931
25,58,44.78241178
25,59,48.02771694
25,60,57.14776427
25,61,63.39642641
25,62,64.88810701
25,63,61.69479071
25,64,54.81626345
25,65,84.37993368
25,66,71.22874943
25,67,70.25295835
25,68,66.02786298
25,69,71.27473961
25,70,150.639747
25,71,57.23574542
25,72,59.78519958
25,73,160.4296509
25,74,62.79855441
25,75,70.72085819
25,76,90.26267414
25,77,86.86140238
25,78,96.42935383
25,79,76.64159052
25,80,76.09770697
25,81,30.00957475
25,82,94.53176012
25,83,85.6436631
25,84,133.2074794
25,85,39.58152534
25,86,68.07542459
25,87,63.02450603
25,88,65.99387025
25,89,83.90603514
25,90,27.6520795
26,1,39.92545169
26,2,40.23338575
26,3,37.70792648
26,4,38.5377488
26,5,37.12605107
26,6,39.93944868
26,7,35.64236874
26,8,33.66079298
26,9,32.15111623
26,10,37.17404078
26,11,32.92495056
26,12,30.86139237
26,13,27.23616855
26,14,24.94465918
26,15,25.24659453
26,16,22.51917849
26,17,16.10855105
26,18,33.38085292
26,19,32.28108839
26,20,30.53746172
26,21,22.29922558
26,22,26.49632696
26,23,32.38106698
26,24,36.36221462
26,25,29.55367236
26,26,0
26,27,16.09455405
26,28,3.089338552
26,29,15.51267863
26,30,11.81547023
26,31,15.31872016
26,32,20.49361218
26,33,10.55773952
26,34,17.39827491
26,35,1.379704596
26,36,5.702778996
26,37,20.06170465
26,38,28.16197033
26,39,10.75969628
26,40,9.987861531
26,41,14.28094235
26,42,25.10262536
26,43,15.71663496
26,44,14.60887214
26,45,26.38035179
26,46,30.07556062
26,47,29.08377297
26,48,34.61258921
26,49,35.7443469
26,50,40.76727146
26,51,39.5055416
26,52,47.61780469
26,53,34.82454384
26,54,39.98943799
26,55,47.32786678
26,56,40.12340932
26,57,45.93616474
26,58,40.41134765
26,59,43.6566528
26,60,48.29965873
26,61,43.63065838
26,62,45.12233901
26,63,50.73913642
26,64,50.44719891
26,65,72.67244032
26,66,70.29494939
26,67,70.51890143
26,68,61.65879844
26,69,66.90367547
26,70,138.9322537
26,71,37.46997743
26,72,40.01943155
26,73,140.6618833
26,74,43.03278638
26,75,50.95509017
26,76,78.55518081
26,77,75.15390905
26,78,84.72186047
26,79,75.90974719
26,80,71.72864241
26,81,3.53524308
26,82,82.82426676
26,83,89.89075379
26,84,121.499986
26,85,35.21246077
26,86,48.30965657
26,87,59.71321498
26,88,54.28637692
26,89,72.1985418
26,90,7.230451911
27,1,35.62837173
27,2,35.93630578
27,3,32.09312864
27,4,34.24066883
27,5,32.8289711
27,6,31.86317788
27,7,30.02757089
27,8,28.04599516
27,9,26.53631839
27,10,34.82054467
27,11,30.56945487
27,12,28.50789626
27,13,24.88267245
27,14,21.78133647
27,15,27.42412831
27,16,37.22003094
27,17,31.67321855
27,18,20.72956166
27,19,16.18653435
27,20,14.44290767
27,21,6.204671537
27,22,10.40177291
27,23,16.28651295
27,24,20.26766056
27,25,13.45911831
27,26,20.82354154
27,27,0
27,28,23.06106247
27,29,45.46626537
27,30,41.33514986
27,31,29.24373872
27,32,34.41863074
27,33,20.40363144
27,34,15.92858958
27,35,20.06970294
27,36,31.94715989
27,37,17.80218843
27,38,26.692285
27,39,18.56202574
27,40,21.81332962
27,41,28.93380507
27,42,39.02764392
27,43,20.14768624
27,44,23.33100467
27,45,40.30537035
27,46,44.00257875
27,47,43.0107911
27,48,48.53960735
27,49,49.67136502
27,50,43.85061128
27,51,38.03585626
27,52,42.9827971
27,53,33.35485849
27,54,38.51975264
27,55,45.85818144
27,56,38.65372397
27,57,44.46647943
27,58,38.94166234
27,59,42.18696749
27,60,51.30901439
27,61,57.55567692
27,62,59.04935713
27,63,55.85604083
27,64,48.97751357
27,65,78.5411838
27,66,65.38999955
27,67,64.4122089
27,68,60.1891131
27,69,65.43399012
27,70,144.7989976
27,71,51.39699554
27,72,53.9464497
27,73,154.5889015
27,74,56.95780496
27,75,64.8821083
27,76,84.42392426
27,77,81.02065293
27,78,90.59060395
27,79,70.80284063
27,80,70.25895709
27,81,24.16882529
27,82,88.69101066
27,83,79.80291365
27,84,127.3667299
27,85,33.74277546
27,86,62.23467512
27,87,57.18575614
27,88,60.15512036
27,89,78.06528569
27,90,21.81133005
28,1,37.07406219
28,2,37.38199628
28,3,34.8545374
28,4,35.68635932
28,5,34.27466156
28,6,37.0880592
28,7,32.79097923
28,8,30.80740392
28,9,29.29772716
28,10,34.32265129
28,11,30.07156147
28,12,28.01000287
28,13,24.38477905
28,14,22.09326968
28,15,22.39520503
28,16,19.66778899
28,17,13.25716155
28,18,30.52946343
28,19,31.48925793
28,20,29.74563126
28,21,21.50739512
28,22,25.70449649
28,23,34.9905083
28,24,35.57038414
28,25,28.76184189
28,26,3.089338552
28,27,15.30272358
28,28,0
28,29,12.66128913
28,30,9.579948867
28,31,21.97729451
28,32,27.15018696
28,33,12.83725146
28,34,17.15632671
28,35,3.949154459
28,36,3.469257208
28,37,22.29922558
28,38,30.83939707
28,39,12.58930454
28,40,13.07520051
28,41,17.3702809
28,42,31.76119971
28,43,17.54424366
28,44,17.69621112
28,45,33.03892613
28,46,36.73413497
28,47,35.74234734
28,48,41.27116356
28,49,42.40292126
28,50,47.42584581
28,51,42.18096878
28,52,54.27637904
28,53,37.49997099
28,54,42.66686474
28,55,50.00529353
28,56,42.79883646
28,57,48.61159192
28,58,43.0887744
28,59,46.33407955
28,60,54.95823308
28,61,50.28923273
28,62,51.78091337
28,63,57.39771077
28,64,53.12262609
28,65,79.33101469
28,66,76.95352372
28,67,68.55932099
28,68,64.33422559
28,69,69.58110222
28,70,145.590828
28,71,44.12855178
28,72,46.67800591
28,73,147.3204577
28,74,49.69136074
28,75,57.61366451
28,76,85.21375517
28,77,81.8124834
28,78,91.38043482
28,79,74.94795313
28,80,74.40406958
28,81,1.109762392
28,82,89.48284111
28,83,83.95002573
28,84,128.1585604
28,85,37.88788795
28,86,54.96823093
28,87,66.37178934
28,88,60.94495127
28,89,78.85711616
28,90,10.31779089
29,1,36.80611957
29,2,29.07977382
29,3,34.58859435
29,4,35.41841668
29,5,34.00671893
29,6,28.48590097
29,7,32.52303661
29,8,23.44498027
29,9,29.02978452
29,10,27.78205167
29,11,23.53296143
29,12,21.46940325
29,13,24.11683642
29,14,24.72870542
29,15,22.1272624
29,16,9.204029354
29,17,14.99079037
29,18,30.2615208
29,19,38.08384599
29,20,52.7806993
29,21,33.94473221
29,22,38.6877167
29,23,34.72256568
29,24,42.05299616
29,25,49.87132221
29,26,15.52667563
29,27,27.74006066
29,28,12.67528613
29,29,0
29,30,11.08962564
29,31,27.17618139
29,32,28.99779137
29,33,26.03642542
29,34,29.59566337
29,35,16.38649154
29,36,13.60708663
29,37,34.73656266
29,38,43.27673415
29,39,25.02664163
29,40,25.51453716
29,41,29.89959829
29,42,36.96008659
29,43,29.98158074
29,44,30.1335482
29,45,38.23781301
29,46,41.93502142
29,47,40.94323379
29,48,46.47205001
29,49,47.60180814
29,50,52.62673226
29,51,61.62680528
29,52,59.47726553
29,53,49.93730807
29,54,55.10420182
29,55,66.28980689
29,56,55.23617355
29,57,61.048929
29,58,55.52611148
29,59,58.77141663
29,60,60.15711995
29,61,55.48811961
29,62,56.97980025
29,63,62.59659764
29,64,66.18782873
29,65,84.53190114
29,66,82.15441018
29,67,82.37836224
29,68,76.77356227
29,69,82.01843929
29,70,150.7897149
29,71,49.32943823
29,72,51.87689279
29,73,152.5213441
29,74,54.89024762
29,75,62.81255139
29,76,90.41464162
29,77,87.01137029
29,78,96.57932171
29,79,87.76720843
29,80,95.74949939
29,81,12.10540815
29,82,94.68172799
29,83,101.748215
29,84,133.3574472
29,85,50.3272246
29,86,60.16711781
29,87,71.57267579
29,88,66.14583772
29,89,84.05600305
29,90,22.75712754
30,1,47.40784966
30,2,39.67950433
30,3,45.18832487
30,4,46.01814719
30,5,44.60644946
30,6,39.08763108
30,7,43.12276713
30,8,34.04471081
30,9,39.63151462
30,10,38.38178221
30,11,34.13269196
30,12,32.07113335
30,13,34.71856651
30,14,35.33043552
30,15,32.72699294
30,16,19.80575945
30,17,21.28944179
30,18,40.86125134
30,19,48.13769338
30,20,46.39606628
30,21,38.15783014
30,22,42.35493151
30,23,45.32429576
30,24,52.65272669
30,25,45.41027735
30,26,11.87345781
30,27,31.95315861
30,28,9.595945443
30,29,11.08962564
30,30,0
30,31,16.08655576
30,32,17.90616617
30,33,21.6793583
30,34,33.25687947
30,35,13.5450999
30,36,6.384633006
30,37,35.91231093
30,38,44.02057491
30,39,22.32921916
30,40,22.74313054
30,41,18.80797308
30,42,25.87046096
30,43,27.28615785
30,44,27.26216298
30,45,27.14818739
30,46,30.84339622
30,47,29.85160857
30,48,35.3804248
30,49,36.51218249
30,50,41.53510704
30,51,50.53717964
30,52,48.38763988
30,53,50.68114883
30,54,55.84804255
30,55,55.20018128
30,56,55.98001431
30,57,56.15997578
30,58,56.75784776
30,59,59.5132578
30,60,49.06749432
30,61,44.39849397
30,62,45.8901746
30,63,51.50697201
30,64,55.09820311
30,65,73.44027594
30,66,71.06278498
30,67,71.28673702
30,68,75.57381915
30,69,80.86268675
30,70,139.7000893
30,71,38.23781301
30,72,40.78726717
30,73,141.4317185
30,74,43.800622
30,75,51.72292578
30,76,79.3230164
30,77,75.92174464
30,78,85.48969606
30,79,76.67758282
30,80,84.65987375
30,81,8.598159075
30,82,83.59210238
30,83,90.65858938
30,84,122.2678216
30,85,51.06906576
30,86,49.07749216
30,87,60.48305017
30,88,55.05421251
30,89,72.9663774
30,90,23.0870569
31,1,54.8002669
31,2,55.10820096
31,3,51.26502381
31,4,53.412564
31,5,52.00086627
31,6,51.03507303
31,7,49.19946607
31,8,47.21789031
31,9,45.70821356
31,10,53.99243984
31,11,49.74135005
31,12,47.67979145
31,13,44.05456761
31,14,40.9552312
31,15,46.59602346
31,16,36.42020217
31,17,28.34793051
31,18,39.90145684
31,19,35.35842951
31,20,33.61480284
31,21,25.3765667
31,22,29.57366808
31,23,35.4584081
31,24,39.43955572
31,25,32.63101348
31,26,12.23937947
31,27,19.17189517
31,28,15.32871802
31,29,27.70606794
31,30,20.67357365
31,31,0
31,32,5.126902295
31,33,8.900094429
31,34,20.47561603
31,35,15.12276211
31,36,14.56088242
31,37,23.13104748
31,38,31.23931145
31,39,15.53067478
31,40,14.10098088
31,41,12.64129341
31,42,23.46297642
31,43,20.48761346
31,44,18.72199149
31,45,24.74070285
31,46,28.43591168
31,47,27.44412403
31,48,32.97294027
31,49,34.10469796
31,50,39.12762252
31,51,42.58288273
31,52,45.97815575
31,53,37.90188496
31,54,43.06677911
31,55,50.40520791
31,56,43.20075042
31,57,49.01350587
31,58,43.48868877
31,59,46.73399393
31,60,46.65801019
31,61,41.99100944
31,62,43.48269007
31,63,49.09948748
31,64,53.52454004
31,65,71.03279138
31,66,68.65530045
31,67,68.87925249
31,68,64.73613957
31,69,69.98101659
31,70,137.2926047
31,71,35.83032849
31,72,38.37978261
31,73,139.0222344
31,74,41.39313744
31,75,49.31544122
31,76,76.91553187
31,77,73.51226051
31,78,83.08221153
31,79,74.27009825
31,80,74.80598352
31,81,16.59044787
31,82,81.18461782
31,83,88.25110485
31,84,119.8583375
31,85,38.2898019
31,86,46.66800806
31,87,58.07356604
31,88,52.64672798
31,89,70.5568933
31,90,10.30779303
32,1,49.7593462
32,2,50.06728026
32,3,46.22410311
32,4,48.3716433
32,5,46.95994557
32,6,45.99415233
32,7,44.15854534
32,8,42.17497004
32,9,40.66529328
32,10,48.94951957
32,11,44.70042935
32,12,42.63887071
32,13,39.01364691
32,14,35.91231093
32,15,41.55510276
32,16,31.29529946
32,17,23.22102822
32,18,34.86053611
32,19,30.31550924
32,20,28.57388214
32,21,20.335646
